Company ID,Company Name,Phone Number,Postal Code,Country
187951,Itelios,33 1 40 98 02 00,75009,France
188011,CENTURY 21 OBS Conseil,+33 3 83 36 33 03,,
188101,Southern,08451272920,CR9 5GA,United Kingdom
188151,Cap Seine,33 2 35 12 35 12,76130,France
188218,Fidesio,0176772767,,
188369,BANQUE EDEL,+33 5 61 17 34 34, CS 17601,31676
188444,SGG Group,352 466 1111,2086,Luxembourg
188636,Charlotte Tilbury Beauty Limited,+44 1202 629527,W6 7BJ,United Kingdom
188674,Atos,,10577,
188841,CRYOLOR,+33 3 87 70 85 50,,
188940,Alexander Mann Solutions,,10167,United States
189160,Créatis Groupe,,75116,France
189168,Swissquote,+41 229999411,1196,Switzerland
189324,ETAM SCE SAS,+33 1 55 90 70 70," CEDEX""",Clichy
189351,ORSYS Formation,33 1 49 07 73 73, 1 PARVIS DE LA DÉFENSE, LA DÉFENSE
189355,JCD Groupe,+33-387184920,57070,France
189373,CAISSE D'EPARGNE,+33158404142," N. 61""",Paris
189425,KPMG,7 495 937 4477, BLOCK C,123317
189499,Cherry Bekaert,+1 804-673-5745,23219,United States
189503,MyConsult'IN,+33 9 83 01 53 85,59100,France
189693,sofresid.com,,,
189713,MBC,971 4 391 9999," DUBAI MEDIA CITY""",Dubai
189732,Afec Emploi,,75011,France
189734,KPMG,+44 1473 233499,IP4 1AP,United Kingdom
189785,Cloud Direct,44 84 5456 5962," WALCOT ST""",Bath
189817,Executive Relocations France,+33 1 41 21 70 70,92230,France
189838,Bibby Financial Services Ltd,44 1923 891200," TALBOT HOUSE""",Banbury
189881,FRANCE DEFI,,75010,France
189948,ELEMIS,,33146,United States
189978,BDDF - Banques de détail en France,+33 140144546,75009,France
189982,OVH LTD,33 3 59 80 08 00,59100,France
189988,TALENTSOFT,+33 1 41 86 05 63,92100,France
190185,University of New Haven,2039327000,06516,United States
190227,Solihull College,441216787012,B91 1SB,United Kingdom
190280,Heidelberg Cement,+49 6221 481227,69120,Germany
190284,CA Nord de France,+33 3 20 63 69 18,59020,France
190292,CAISSE D'EPARGNE,+33158404142," N. 61""",Paris
190299,PROGRESSIVE RECRUITMENT FRANCE,+33 1 42 99 10 10,W1T 1HJ,United Kingdom
190304,St. James's Place PLC,+44 12 8564 0302,GL7 1FP,United Kingdom
190334,KION Group,+49 611 7700,65189,Germany
190424,Nuvias Group,+44 7741 149367,GU21 5RW,United Kingdom
190440,BRINK'S,+33 1 55 07 60 00,75431,France
190482,colart.fr,,,France
190500,DIOR PARFUMS,+33 1 49 53 86 31,75008,France
190530,Fragomen,+1 732-862-5204,10004,United States
190642,Microcred Microfinance Bank Nigeria,234 90 96 38 81 73, OPPOSITE MANGAL PLAZA MAIN GATE,972107
190704,Bernard Matthews,44 1603 872 611,NR9 5QD,United Kingdom
190887,Keyrus,01.41.34.10.00,92593,France
190971,Groupe Elior,01 40 19 50 00,92400,France
191006,OpenClassrooms,33 1 80 88 80 30,75010,France
191019,ARMATIS,+33 1 46 20 94 67,75009,France
191089,Tinyclues,,75001,
191141,Publicis Media,+33 144437000,75008,France
191191,BERTO LANGUEDOC ROUSSILLON SAS,+33 4 67 83 60 23, BP 40910,84000
191258,Proximity London,44 20 3787 7100,SE1 0SW,United Kingdom
191301,VEDA GmbH,+49 2404 55070,02404,Germany
191553,OVH LTD,33 1 40 84 01 10," boulevard de Stalingrad""",Châtillon
191583,PRA Health Sciences,+1 919-786-8200,27612,United States
191588,foch.fr,,,
191637,Colas Rail Limited,44 20 7593 5353," 19 DACRE ST""",London
191647,G-III Apparel Group,+1 212-629-8830,10018,United States
191673,Santen,,530-0011,Japan
191680,cheuvreux-associes.fr,,,
191689,Posti Group Corporation,358 20 4511,00230,Finland
191711,Leyton,,02210,
191736,Informa,+44 20 7017 5000,SW1P 1WG,United Kingdom
191897,ESCP EUROPE,+33 1 49 23 21 66,NW3 7BG,United Kingdom
191966,Bertrand Restauration,+33 1 53 45 98 31,75017,
192015,DANONE,+33 1 44 35 20 20,75009,France
192107,Brightwave Group,+44 1273 827676,BN1 3XE,United Kingdom
192109,Doka Group,,3300,Austria
192143,After Adoption,0800 0 568 578,M15 4JJ,United Kingdom
192155,NCH Europe,+44 1902 510200,WV14 0QL,United Kingdom
192157,Bartle Bogle Hegarty,44 20 7734 1677,W1B 5DS,United Kingdom
192313,Mews Systems,,27018,Czech Republic
192351,Ecole d'Ingenieurs de Purpan,+33 5 61 15 30 30,31076,France
192432,Banca Monte Paschi Belgio,3222385210," Joseph II Street""",BRUSSELS
192439,CREDIT AGRICOLE PCA,+33 4 89 32 08 00,06700,France
192457,amazon,+1 206-266-1000,98109,United States
192478,PREZIOSO Linjebygg,33 4 74 56 42 28,38200,France
192504,NaturalMotion,+1 800-762-2530,94103,United States
192557,Argyll Scott,44 20 7936 1111,EC4A 2AE,United Kingdom
192581,Lionbridge Technologies,+1 781-434-6000,02451,United States
192630,Bien-Air,,2504,Switzerland
192654,yorkshirewater,+44 345 124 2424,BD6 2SZ,United Kingdom
192801,INTERACTION HOLDING,+33 2 23 36 00 10,35470,France
192806,Mention,,75009,France
192813,Deloitte,," 5 Lesnaya Ul.""",Moscow
192819,Bolloré,331-46964420," quai de Dion Bouton""",Puteaux
192822,University of Pennsylvania,2158985000,19104,United States
192839,DPS - Digital Product Simulation,01 30 08 22 80,94158,United States
193083,Mondelēz International,+1 847-943-4000," SUITE 300""",
193120,K2 Partnering Solutions Limited,,SW6 4UJ,United Kingdom
193155,CAISSE D'EPARGNE,+33158404142," N. 61""",Paris
193170,Hanploi.com,,75019,France
193221,Ouistock,33 1 79 73 74 34,59000,France
193274,CA Indosuez (Switzerland) SA,41 58 321 90 00,1204,Switzerland
193281,Sciences Po Rennes,,35700,France
193292,Sextant Expertise,+33 1 83 62 85 78,75017,France
193296,Crème de la Crème,,75018,France
193347,iCIMS,7328471941,07733,United States
193350,The Hurlingham Club,+44 20 7736 8411,SW6 3PR,United Kingdom
193381,Criteo,,10016,
193523,SAMSUNG Electronics Morocco,+212 661 193 555,443-373,"""Korea"
193535,Prudential,+1 973-802-6000,07102,United States
193597,Flashbay,,94043,United States
193658,CARS BERTHELET,+33 4 37 06 20 15," BP 67""",Crémieu
193662,Deloitte,,M5H 1L6,Canada
193674,his-izz.be,+32 2 641 41 11,1040,Belgium
193681,Cook Angels,33 9 81 73 28 69,75017,France
193695,VISITBRITAIN,44 20 7578 1000,SW1P 3BT,United Kingdom
193753,GENPACT,+1 212-896-6600," 22 VICTORIA ST""",New York
193811,Babington,+44 1924 457917, MALLARD WAY," PRIDE PARK"""
193841,ATR Aircraft,+33 5 62 21 67 47," allée Pierre Nadot""",Blagnac
193914,APAVE,+33 1 45 66 99 44,,
193919,Unilabs,,W1W 6YE,United Kingdom
193956,Brown Brothers Harriman,+1 212-493-7658,10005,United States
193978,Hootsuite Media Inc.,+1 604 484 8902,V5T 1R6,Canada
194150,JCDECAUX,+33 1 30 79 35 89,92200,France
194196,LUXANT GROUP,+33 3 21 13 64 30,62950,France
194211,EvoBus France SAS (Site de production),+33 3 29 76 72 78,,Germany
194248,Agence Régionale de Santé Ile-de-France,,75015,France
194258,Freska,,,Finland
194366,Camelot Group,441923425000,WD18 9RN,United Kingdom
194394,mytimeactive,+44 20 8323 1777,BR5 3HY,United Kingdom
194417,ECOLE DE HAUTES ETUDES COMMERCIALES DU NORD,+33 3 20 15 45 00,,
194556,EUROFOS SARL,+33 4 42 11 70 45,13516,France
194557,geometry global,+1 847-902-8587,60606,United States
194580,Westminster Group Plc,+44 1295 756300," BLACKLOCKS HILL""",Blacklocks Hill
194602,Minnesota Rubber & Plastics,+33 2 32 22 24 10,55441,United States
194637,POST Luxembourg,+352 2462 8004,2163,Luxembourg
194788,Ametra,01 46 57 87 97,92320,France
194804,argedis.fr,,,France
194861,Job Link,,,France
194899,France Boissons S.A.,33 1 47 14 37 50," RUE DEUX GARES""",RUEIL MALMAISON
195028,Degrenne,+33 231664490,14502,France
195063,AMROP PARIS,+33 1 56 62 21 21,,
195079,Coca-Cola European Partners,+1 404-676-2121,30339,United States
195110,Sperian Protection Clothing,973-455-2000,07950,United States
195201,Public Health England,0044-1980612785,EN6 3QG,United Kingdom
195224,PatSnap,,W4 5YA,United Kingdom
195241,Mâcon Habitat,,,France
195260,HubSpot,+1 888-482-7768,02141,United States
195299,Enterprise Rent-A-Car,+1 314-512-5000,63105,United States
195313,SNEF,+33 4 86 97 70 07,13015,France
195354,Havas People,442070224000,N1C 4AG,United Kingdom
195469,SEMIKRON,6038838102,94043,Germany
195552,drouin.fr,+33 2 43 97 45 05,50021,France
195569,Zenith,,10014,United States
195580,CAISSE D'EPARGNE,+33158404142," N. 61""",Paris
195691,Thom Europe,+33 1 44 65 13 59,75009,France
195710,Aconex Ltd,+1 650-506-7000,94065,United States
195765,Deloitte Australia,,2000,Australia
195881,Bubendorff,,80210,France
195960,BNP PARIBAS PERSONAL FINANCE,+33 (0)1 49 21 39 53,92300,France
195982,ADELIUS,,75008,France
195983,Veran Performance Ltd,442086426070,SW1V 1NP,United Kingdom
196140,Confiserie Léonidas SA,,1070,Belgium
196247,Groupe Flo,01 41  92 30 00," 5/6 PLACE DE L'IRIS""",Courbevoie
196259,Lewis,44 20 7802 2626, MILLBANK TOWER,SW1P 4RS
196283,Parc Astérix,33 3 44 62 30 30,60128,France
196351,LOCATEL FRANCE,+33 8 26 46 46 46,,France
196362,KPMG,352 225 151 1,1855,Luxembourg
196368,Lifeaz,,75013,France
196375,ManpowerGroup Nederland,,1112XN,Netherlands
196380,Fidessa group plc,+44 1483 206300,EC2R 8DN,United Kingdom
196452,Alcuin,33 2 41 27 57 27," RUE FARADAY""",Beaucouzé
196696,Groupe Atlantic,+33 2 51 44 34 34,92340,France
196967,Cream Consulting,,1050,Belgium
196974,Saint-Gobain Distribution Bâtiment France,,75019,France
197062,PAGES JAUNES SA,+33 1 46 23 30 00,92317,France
197230,PRIME ENGINEERING,+33 1 41 03 50 62,92100,France
197282,AEG,213-763-7700,90015,United States
197299,FoyleFoodGroup,44 28 7186 0691," CAMPSIE""",Lisahally
197375,Citodi,,75116,France
197387,Crédit Agricole Centre Loire,,18920,France
197401,Procurement Leaders,442076114999,SE1 1GA,United Kingdom
197412,The Institute of the Motor Industry,44 1992 511 521," BRICKENDON""",Hertford
197429,5àsec,,1050,Belgium
197455,The MRJ Group,+44 161 244 9600,M2 6ET,United Kingdom
197478,Groupe Roullier,+33 2 99 16 53 32,35400,France
197488,MEDIAMETRIE,+33 1 47 58 97 58,,
197500,"""Remote Year",,3500 South Dupont Highway,Dover
197584,Arriva,44 19 1520 4000," DOXFORD INTERNATIONAL BUSINESS PARK""",SUNDERLAND
197617,Beeline Group,49 221-96275-0,51063,Germany
197655,Sefico Nexia,33 1 44 34 08 00,75116,France
197658,Vector Aerospace,,85253,
197692,Gamm vert,33 1 40 66 22 22,75116,France
197714,AMJ PLANS,+33 1 53 76 00 00,75015,France
197758,Urbat,33467270171,34000,France
197759,IQ-EQ,357 2 2749000, 3rd Floor,1075
197770,Hawksmoor,02074264850,E1W 3SS,United Kingdom
197844,CCCA-BTP,,,France
197914,umicore,,1000,Belgium
198031,Stryker,+1 269-389-2600,49002,United States
198116,AFTRAL,+33 3 44 66 36 36,75017,France
198131,Opera Energie,33 4 26 22 93 92,69006,France
198172,mt-partners.fr,,,France
198187,Atmosphères,+33 1 61 37 39 39," RUE GEORGES MÉLIÈS""",Bois d'Arcy
198201,Diveintar Marine,,,
198257,Rockwell Collins,,52498,United States
198287,Burnley Borough Council,+44 1282 424213,,United Kingdom
198298,UK Parliament,442072196433,SW1A 0AA,United Kingdom
198313,Freight Hub,49 30 364 285 070,10405,Germany
198336,Approach People Recruitment Ltd,+353 1 400 3500,,Ireland
198351,RHéSolution,+33 9 70 44 47 64,44120,France
198359,"""City",,10 NORTHAMPTON SQ,London
198416,BNP Paribas,33-1-4014-4546,75009,France
198419,Crop's,32 5 667 63 00,8710,Belgium
198448,Svitzer,45 39 19 39 19,2150,Denmark
198663,Sarthe Habitat,,72019,France
198680,BOIRON,04 72 16 40 03,69510,France
198709,Vinci Park Inc,+33 3 20 21 98 21,59777,France
198738,abbvie,+1 847-932-7900,60064,United States
198751,HAND PICKED HOTELS,+44 1622 859803,TN13 3AB,United Kingdom
198801,Air Liquide Santé Domicile,01 49 69 46 03," Paris Cedex 07""",Paris
198842,monetate,+1 484-323-6313,19428,United States
198854,MACSF,33 1 71 14 32 33,92919,France
198863,AXESSIO,+33 1 53 42 18 18,75008,France
198941,Paris Saint-Germain,,75016,France
198955,PineBridge Investments LLC,6468578000,10022,United States
198999,Timspirit,,92600,France
199138,Generali France,01 58 38 70 30,75009,France
199171,Conseil Régional Ile de France,," BOULEVARD DES INVALIDES""",Paris
199330,ARKEA,02 98 00 36 16,,
199380,Bluewolf,+1 212-257-5111,10010,United States
199528,"""MINOR",,ALTITUDE 206 DEYKIN AVE,BIRMINGHAM
199558,Clear Law Solicitors LLP,+44 808 256 9105,M15 4LD,United Kingdom
199590,Toulouse Business School,+33 5 61 29 49 49,31000,France
199667,PELLENC SA,+33 4 90 09 47 00,95401,France
199709,UCPA,+33 1 45 87 45 87,12552,France
199751,Entrepose,33 1 57 60 93 00, BOULEVARD DE VALMY,92707
199778,Cushman & Wakefield Inc.,+1 212-841-7500,60601,United States
199811,Google Inc,+1 650-253-0000,94043,United States
199833,ARVATO BUSINESS DEVELOPPEMENT,+33 03 21 74 88 00,33311,Germany
199840,IGS / AMERICAN BUSINESS SCHOOL OF PARIS,+33 1 80 97 55 00,,
199846,Sciences Po Lille,+ 33 (0) 3 20 90 48 40,59000,France
199879,Xaxis,646-259-4200,10001,United States
199916,Inra,+33 1 42 75 90 00,75000,France
199962,JacTravel Limited,44 20 8563 7878,NW5 3AB,United Kingdom
200019,SWM SERVICES,+33 2 98 06 22 75,30022,United States
200057,"""Catalent",,14 Schoolhouse Rd,Somerset
200094,Lorien,,EC3A 4AF,United Kingdom
200112,"""Hotels.com",,5400 Lyndon B Johnson Freeway,Dallas
200147,OVH LTD,,59100,France
200236,xerox,+1 203-968-3000,06851,United States
200249,Kingsley Napley LLP,44 20 7814 1200,EC1M 4AJ,United Kingdom
200279,Prisma International,6123381500,55403,United States
200324,White & Case LLP,+1 212-819-8200,10020,United States
200348,STELIA AEROSPACE,05 81 91 40 00,,
200355,Lefebvre Sarrut,+33 1 41 05 22 00,18001,France
200416,United Technologies,+1 860-728-7000,06032,United States
200421,Leica Geosystems part of Hexagon,,30092,
200485,International Paper,4798866322,38197,United States
200499,VF Corporation,+1 336-424-6000,27408,United States
200642,Dura Automotive Systems,248-299-7500,48326,United States
200671,OVH LTD,,,
200675,DLL GROUP,+33 1 56 63 26 63,L6M 2W2,Canada
200777,Spiecapag SA,33 1 57 60 95 15, 165 BOULEVARD DE VALMY,92707
200846,Gamma,+44 333 014 0000," 9 KINGS ROAD WEST""",Newbury
200863,BABYLISS SARL,+33 1 46 56 47 57,08520,United States
200917,Tata Steel Europe Limited,44 20 7717 4444,SW1P 4WY,United Kingdom
200998,Allerdale Borough Council,+44 1900 326333,CA14 3YJ,United Kingdom
201007,Badoo,44 20 7099 9939," 131 - 151 GREAT TITCHFIELD ST""",London
201052,Yorkshire Housing,44 1138 256 000,LS1 6ER,United Kingdom
201135,Alliance Emploi,,59650,France
201271,Swire Pacific Offshore,,77373,United States
201316,Dexia,+32 22135700," Bastion Tower""",Bruxelles
201371,The Goodyear Tire & Rubber Company,+1 216-796-2121,44316,United States
201415,Accord Housing Association Ltd,44 30 0111 7000,B70 6QG,United Kingdom
201487,United Trust Bank,442071905555,EC2Y 9AW,United Kingdom
201491,"""Securitas Security Services USA",,70 Lindhagensplan,
201549,Supplay,+33 3 44 86 06 66,76000,France
201556,Consort NT,,75017,
201586,Amberjack,+44 1635 584130,RG14 5XR,United Kingdom
201681,Honeywell International Inc.,+1 973-455-2000,07950,United States
201733,University of Lille,+33 3 20 96 52 80,59024,France
201800,ADEXSI HEXADOME / SOUCHIER / BOULLET / ETERNIT FLACHDACH,33 3 88 79 84 93," B. P 13""",LUYNES
201857,ORECA,+33 4 94 88 57 88,83870,France
201880,Amey plc,441865713100,OX4 4DQ,United Kingdom
201913,Mazars,2123756900,10020,United States
201947,ServiceSource,+1 415-901-6030,80202,United States
201958,EuraTechnologies,33320191855,59000,France
201979,JCA Engineering Limited,+44 1438 847020,SG1 2UA,United Kingdom
202033,QAPA SA,33 6 75 01 87 70,75002,France
202122,Owens-Illinois,+1 567-336-5000,43551,United States
202182,Sellafield Ltd,44 19 2583 2000, BIRCHWOOD PARK AVENUE,CA20 1PG
202216,TALAN,+33 1 42 97 96 96,75008,France
202310,Bally,41 91 612 91 11," 1""",Schönenwerd
202439,Client Server Limited,442083908390,KT10 9AD,United Kingdom
202442,AdeRHis,01 47 02 74 17,92330,France
202573,"""Construction Specialties",,3 Werner Way,Lebanon
202694,mano mano,,,
202725,Lafarge,,,Brazil
202733,Covi Inc,+1.973.627.9670,07866,France
202736,"""EPAM Systems",,41 University Drive,Newtown
202766,AHLSTROM BRIGNOUD,+33 4 76 45 35 15,,Sweden
202787,Optivo,+44 800 121 6060,CR0 9XP,United Kingdom
202864,INTESPACE,+33 5 61 28 11 11,31029,France
202922,Agent Provocateur,,EC1R 5AB,United Kingdom
202927,Iss world,+45 38170000,2860,Denmark
202941,Mitsubishi Corporation,+81 3-3210-2121," MARUNOUCHI PARK BLDG.""",CHIYODA-KU
203004,Canon (UK) Ltd,44 17 3722 0000,RH2 8BF,United Kingdom
203195,Crédit Agricole,+33 477795500,75436,France
203221,ESSENTRA PLC,,60130,United States
203282,EURECOM,,,France
203293,LEROY MERLIN SUD OUEST,+33 5 56 07 73 12,59260,France
203316,Sulky-burel,,20005,France
203349,"""Alert Logic",,1776 YORKTOWN ST,Houston
203487,S&P Global,+1 212-438-1000,10041,United States
203507,Sprint,888-211-4727,60197,United States
203541,Culture Amp Pty Ltd.,,3121,Australia
203547,Direction Generale De La Cohesion Sociale,+33 3 26 52 21 64,75007,France
203609,ICSA Software International Limited,, BUILDING 12, EXECUTIVE OFFICE 17
203629,Hutchison 3G UK Limited,44 1628 765 000,SL6 1EH,United Kingdom
203638,Apside Groupe,+33 1 41 10 01 61,92514,France
203646,The Business of Fashion,447867521077,W1W 7PA,United Kingdom
203721,BNP PARIBAS FRANCE,+33 1 58 16 19 41,,
203753,Babergh and Mid Suffolk District Councils,441473826622,IP6 8DL,United Kingdom
203773,Carpetright plc,0845 6045616,RM19 1TT,United Kingdom
203817,Bucherer,,6005,Switzerland
203828,Beaulieu International Group,32 5 662 59 00,8790,Belgium
203845,COOPEVAL,+33 5 61 51 80 50," CEDEX""",Lescar
203850,ICF HABITAT,33 1 55 26 16 04,75010,France
203870,GOV.UK,+44 1908 510444,SW1A 2AH,United Kingdom
203947,BENIFY,+46 8 21 02 00,11523,Sweden
204006,BGL Group,44 17 3337 4444, BAKEWELL ROAD,PE2 6YS
204044,Springer Nature,44 20 7833 4000,94043,Germany
204113,Quantcast,+1 415-738-4755,94103,United States
204175,Johnson Controls France,01 49 93 19 18,53201,United States
204235,CIPRES,+ 33 1 77 68 00 49,92532,France
204282,Meridian Global Services,+353 1 459 0500,,Ireland
204382,Magnox Ltd,44 14 5381 4000,DG12 6RF,United Kingdom
204388,TELERESSOURCES,0145555657,,
204416,The Marketing Practice,,OX12 8JY,United Kingdom
204435,Home House,+44 20 7670 2000,W1H 6LW,United Kingdom
204440,Insperity,+1 713-358-8986,77339,United States
204466,AUTOLIB,+33 1 49 98 98 00,92420,France
204467,Fondation pour l'Animation Socioculturelle Lausannoise,,1007,Switzerland
204479,Freyssinet,33 1 46 01 84 84,92500,France
204501,Schneider Electric,+33 141297000,92500,France
204634,GOV.UK,44 1980 613 121,SP4 0JQ,United Kingdom
204688,Nutrition & Santé,33 5 62 18 73 73," BP 106""",Revel
204749,IDRAC BORDEAUX,+33 5 35 54 28 31,59100,France
204780,Pizza Pilgrims Ltd,+44 20 7287 2200,EC2N 1HQ,United Kingdom
204793,Talk Talk,+44 20 3417 1000,W11 4AR,United Kingdom
204869,Havas Media,,28010,United States
204888,Clarins,+1 845-365-2500,10016,United States
204892,Abbott,+1 224-667-6100,60064,United States
204906,mk2,33 1 44 67 30 00,75006,France
204908,Hotelis SA,+41 22 908 38 00,1201,Switzerland
204922,Infogene,+33 1 46 37 80 40,92200,France
205011,Lifetime Training Group,44 11 7314 3000," TRIANGLE WEST""",Bristol
205019,Fenwick,01 30 68 44 12,,France
205078,Monsoon,44 20 3372 3052,W11 4AN,United Kingdom
205125,BHSF Ltd,44 12 1454 3601,B16 8TE,United Kingdom
205145,Testo Inc.,,19382,United States
205176,Framestore,,10006,
205202,Copwell,33820820958,93500,France
205268,Careem,971 4 440 5222," Shatha TowerDubai Media City""",Dubai
205463,ARENDT & MEDERNACH,352 40 78 78 1,1855,Luxembourg
205491,nextradiotv.fr,,75015,France
205517,CLSA,852 2600 8888,,Hong Kong
205549,Vatel,+33 1 42 26 26 60,75017,France
205634,SERENDIP Consulting,+33 1 83 64 62 70,57201,France
205663,ASTON MARTIN,,CV35 0DB,
205825,BSCI,+1 508-683-4000,01752,United States
205827,AppleOne Inc.,+1 818-240-8688,91204,United States
205880,Centaur Media PLC,+44 20 7970 4000,W1T 3QN,United Kingdom
205882,Mears Group,+44 1453 511911,GL3 4AH,United Kingdom
205902,Harrison Catering Services,+44 1844 216777,OX9 2AH,United Kingdom
205908,ACC Liverpool,+44 151 475 8888,L3 4FP,United Kingdom
205982,Akiolis Group,33 2 44 81 50 10," AVENUE OLIVIER MESSIAEN""",Le Mans
206014,Telia Company,,,Sweden
206019,OVH LTD,,59100,France
206028,Reed Exhibitions,203-840-4800,06851,United States
206060,CAISSE D'EPARGNE,+33158404142," N. 61""",Paris
206179,STELIA Aerospace,,,France
206181,"""LifeScan",,965 Chesterbrook Boulevard,Chesterbrook
206382,Chambre de Commerce et d'Industrie du Var,33 4 94 22 80 00,83000,France
206462,Groupe HLi,+33 1 46 93 30 30,92735,France
206473,Carlyle Investment Management L.L.C.,+1 202-729-5626,20001,United States
206698,VERTONE,33155317790,75008,France
206815,3i Group plc,+44 20 7975 3131,EC1A 1HQ,United Kingdom
206898,The Fragrance Shop,44 16 1848 7111, ACHESON WAY,M17 1BL
206919,MARCO VASCO,33 1 77 32 10 95,75017,France
206959,motivinterim.fr,,71110,
207097,HAGER GROUP,+33 3 88 50 77 96,67212,France
207150,Marriott International Inc.,+1 301-380-3000,20817,United States
207181,The Weir Group PLC,7177555300,76108,United States
207219,CENTURY 21 Tradimmo,+33 2 32 43 93 00,,
207275,KPMG,,,Netherlands
207328,Oaklands College,+44 1727 737000,AL4 0JA,United Kingdom
207340,We Are Social,,10013,United States
207429,E2CT SARL,+ 33 6 94 93 99 79,,
207503,Rexel France,,,
207507,Rexel Finland Oy,+358 40 9224880,01510,Finland
207521,Seopa,442890293650,BT2 7GS,United Kingdom
207542,Senior Compagnie,33 1 42 73 55 19,75015,France
207560,VPS Holdings Limited,44 33 0005 5300,WC2B 6ST,United Kingdom
207569,James Cropper Plc,,12306,United States
207582,Axway,+1 480-627-8757,85054,United States
207664,Agent Secret,,75007,France
207674,GSF,33493955096,06410,France
207698,Marriott International Inc,+1 301-380-3000,20817,United States
207713,Integrata AG,+49 711620100,98108,Germany
207770,Harry Fairclough,441925682300,WA1 2DN,United Kingdom
207818,CAISSE D'EPARGNE MIDI PYRENEES,+33158404142," N. 61""",Paris
207930,CNAF,+ 33 1 45 65 68 09,31000,France
207954,VESTITI,+33 1 56 46 04 24,,
207972,OTYS France,+33 1 73 02 82 95,75003,France
208010,Bain & Company,+33 1 44 55 75 75,02116,United States
208079,Bullhorn,+1 617-478-9130,02110,United States
208103,Ask SA,+33 497214000," Sophia-Antipolis""",MOUGINS
208222,LEONI Wiring System Tunisia,+216 73 326 400,90402,Germany
208306,Selectively,,75009,France
208316,Grupa o2,,,Poland
208332,Lazard,,10112,
208445,Monster Worldwide,+1 212-351-7000,02493,United States
208483,Groupe Faurie,,19100,France
208562,Oliver Bonas,+44 20 7487 3779," DAVIS ROAD INDUSTRIAL ESTATE""",Chessington
208577,Palmer and Harvey plc,441273222100,BN3 1RE,United Kingdom
208603,BOX Telematics,44 3303 334 118," ROMAN WAY""",Coleshill
208607,L'Atelier du Sourcil,+33 4 78 52 04 83,77492,France
208709,Designit,45 70 27 77 00,2400,Denmark
208773,NextiraOne,,67118,France
208807,TECHNOMEDIA,,H3A 3C8,Canada
208876,Harding Retail,+44 117 982 5961,BS11 8DD,United Kingdom
208904,baker hughes,+1 617-443-3000,77073,United States
208926,NSPCC,+44 1925 418430,EC2A 3NH,United Kingdom
208950,Monmouthshire,+44 1633 644644,NP26 3DG,United Kingdom
209003,Guinness World Records Ltd,44 20 7891 4567,NW1 3HP,United Kingdom
209027,Cubner,+33 5 53 07 26 82,24000,France
209123,Lonsdale Design,33 1 43 12 67 00,75008,France
209140,Century 21 France,+33 1 69 11 12 21,91090,France
209161,Musgrave Group plc,+353 21 452 2100,,Ireland
209191,Bigham's,+44 20 8453 9890,NW10 7AW,United Kingdom
209208,Symrise,+49 5531900,37603,Germany
209250,KUBOTA,310-370-3370,76051,United States
209261,AO Conseil,,,
209278,BookingBug Limited,44 3332 125 884,WC2R 0PT,United Kingdom
209401,Wolters Kluwer,44 20 8547 3333,,United Kingdom
209404,Groupe Primonial,33 1 44 21 71 09,75007,France
209435,Newsquest Media Group Ltd.,,KT13 8DP,United Kingdom
209450,Wiko Mobile,,13007,France
209527,AAREON FRANCE,+33 1 45 37 92 30,55124,Germany
209539,Allianz,,1000,Belgium
209575,KIOSKEMPLOI,+33 4 37 60 25 49,,
209604,Transport for Greater Manchester,441612441000,M1 3BG,United Kingdom
209641,Marriott Hotels,+1 301-380-3000,20817,United States
209644,Royal Bank of Scotland,+44 20 3897 6005,EH12 1HQ,United Kingdom
209710,Dormakaba,46 31 28 95 20,58256,Germany
209765,SALOMON,,74370,France
209799,Palais de Justice Historique,+33 4 72 77 69 69,75042,France
209800,Intercomp Global Services,,111524,Russian Federation
210018,Sarelem,,,United States
210114,Barrière,,75009,France
210190,STAUBLI,+33 4 50 65 60 60,,
210192,EXCATITUDE,+33 3 66 72 15 38,59000,France
210278,MUNDIPHARMA RESEARCH,07 90 06 08 541,65549,Germany
210292,Schneider Electric,01 41 29 85 00,92500,France
210348,Hitachi Solutions,+1 866-231-4332,29601,United States
210400,Veolia Eau,+33 1 44 90 23 00,75008,France
210433,Schneider Electric- USA,,85015,United States
210460,Gresham Technologies plc,+44 20 7653 0200," 10-15 Queen Street""",London
210628,WEBHELP CONSEIL,+33 1 44 40 33 40, CENTRAL BUSINESS PARK,FK5 4RX
210775,TRIBALLAT NOYAL,0299041111,35530,France
210832,ManpowerGroup,+1 414-961-1000,53212,United States
210947,AMC Networks Inc.,+1 212-324-8500,10001,United States
211000,Hubbard,+1 603-756-3311,37367,United States
211126,Apec,+33 1 40 52 22 72,,
211183,Seeqle,,75017,France
211201,J.P. Morgan,+1 212-270-6000, 17TH FLOOR,10017
211264,CDA,44 1949 862010,NG13 9HY,United Kingdom
211334,KPMG,33 1 55 68 86 66,92066,France
211383,SDL,," Clivemont Road""",Maidenhead
211436,EDOUARD FRANKLIN,352246162,1148,Luxembourg
211451,INEAT,,75009,
211460,Valfleuri,+33 3 89 57 08 90,68270,France
211532,Addo Food Group,+44 115 986 6541,NG2 1LU,United Kingdom
211583,CleverShuttle,+49 30 85736539,94043,Germany
211606,Ebiznext,+33 1 56 89 00 00,75008,France
211640,Transport for London,44 8432 221 234," 42-50 VICTORIA ST""",London
211669,FITEC SA,33 1 55 70 80 90,92400,France
