Company_A_ID,Company_A_Name,Company_B_ID,Company_B_Name,Similarity_Score
199840,IGS / AMERICAN BUSINESS SCHOOL OF PARIS,72936,London Business School,0.562551546239802
199846,Sciences Po Lille,38958,Sciences Po Lille,0.9999999999999999
199879,Xaxis,36871,Xaxis,0.9999999999999998
199916,Inra,14368,Inra,1.0
199962,JacTravel Limited,65855,JacTravel,0.7526122208810496
200019,SWM SERVICES,22812,SWM,0.5477085795443194
200057,"""Catalent",25753,"""Catalent",1.0000000000000002
200094,Lorien,68898,Lorien,1.0
200112,"""Hotels.com",19879,Hotels.com,1.0
200147,OVH LTD,18711,OVH LTD,1.0000000000000002
200236,xerox,51731,xerox,1.0
200249,Kingsley Napley LLP,47378,Kingsley Napley,0.8915804955139781
200279,Prisma International,370574,AXA INTERNATIONAL,0.6720507027768807
200324,White & Case LLP,59823,White & Case LLP,1.0
200348,STELIA AEROSPACE,55763,STELIA Aerospace,1.0000000000000002
200355,Lefebvre Sarrut,70963,Lefebvre Sarrut,1.0
200416,United Technologies,250542,United Technologies,1.0
200421,Leica Geosystems part of Hexagon,67752,Leica Geosystems Part Of Hexagon,0.9999999999999998
200485,International Paper,33647,International Paper,0.9999999999999998
200499,VF Corporation,28009,VF Corporation,1.0
200642,Dura Automotive Systems,59893,Dura Automotive Systems,0.9999999999999996
200671,OVH LTD,18711,OVH LTD,1.0000000000000002
200675,DLL GROUP,24876,DLL,0.6184400230781244
200777,Spiecapag SA,74859,Spiecapag SA,1.0000000000000002
200846,Gamma,390206,MMA,0.6309910030510977
200863,BABYLISS SARL,9965,NES SARL,0.452925994503262
200917,Tata Steel Europe Limited,34354,Tata Steel in Europe,0.7407327435812233
200998,Allerdale Borough Council,70685,Allerdale Borough Council,0.9999999999999999
201007,Badoo,31414,Badoo,0.9999999999999998
201052,Yorkshire Housing,18254,Yorkshire Housing,1.0000000000000002
201135,Alliance Emploi,55020,ALLIANCE EMPLOI,1.0
201271,Swire Pacific Offshore,36019,Swire Pacific Offshore,0.9999999999999999
201316,Dexia,40540,Dexia,0.9999999999999999
201371,The Goodyear Tire & Rubber Company,72276,The Goodyear Tire & Rubber Company,1.0000000000000002
201415,Accord Housing Association Ltd,19872,Accord Housing Association,0.922106087818637
201487,United Trust Bank,15864,United Trust Bank Limited,0.837033880028287
201491,"""Securitas Security Services USA",183102,Securitas,0.78539840573964
201549,Supplay,36140,Supplay,1.0
201556,Consort NT,16582,Consort NT,1.0
201586,Amberjack,41351,Amberjack,1.0000000000000002
201681,Honeywell International Inc.,24768,Honeywell,0.6673806297594551
201733,University of Lille,29737,University of Lille,0.9999999999999994
201800,ADEXSI HEXADOME / SOUCHIER / BOULLET / ETERNIT FLACHDACH,46919,Adexsi Hexadome Souchier Boullet Eternit Flachdach,1.0000000000000002
201857,ORECA,61741,Oreca,1.0000000000000002
201880,Amey plc,37096,Amey,0.6368249520620624
201913,Mazars,50606,MAZARS,1.0000000000000002
201947,ServiceSource,12065,ServiceSource,0.9999999999999998
201958,EuraTechnologies,17961,EuraTechnologies,0.9999999999999994
201979,JCA Engineering Limited,284050,Jca Engineering,0.8190900118531642
202033,QAPA SA,57117,Qapa,0.8074299256357098
202122,Owens-Illinois,65193,Owens-Illinois,0.9999999999999999
202182,Sellafield Ltd,73025,AFI ESCA,0.3375578859601716
202216,TALAN,8989,Talan,1.0
202310,Bally,65783,Bally,1.0
202439,Client Server Limited,15556,Client Server Limited,0.9999999999999997
202442,AdeRHis,59525,AdeRHis,1.0000000000000002
202573,"""Construction Specialties",58409,"""Construction Specialties",1.0
202694,mano mano,24509,ManoMano,1.0
202725,Lafarge,28324,Lafarge,0.9999999999999999
202733,Covi Inc,51049,Covi Inc,1.0000000000000002
202736,"""EPAM Systems",50479,"""EPAM Systems",1.0
202766,AHLSTROM BRIGNOUD,20992,Ahlstrom-Munksjö,0.473773442662542
202787,Optivo,393617,Soloptical,0.43829133335725173
202864,INTESPACE,48398,Intespace,0.9999999999999999
202922,Agent Provocateur,268743,Agent Provocateur,0.9999999999999997
202927,Iss world,23036,Iss world,1.0000000000000002
202941,Mitsubishi Corporation,21935,Mitsubishi Corporation,0.9999999999999997
203004,Canon (UK) Ltd,68129,CANON (UK) LTD.,0.9999999999999999
203195,Crédit Agricole,43408,Crédit Agricole,0.9999999999999998
203221,ESSENTRA PLC,69942,ESSENTRA COMPONENTS LTD.,0.41392150653130094
203282,EURECOM,77410,EURECOM,1.0000000000000002
203293,LEROY MERLIN SUD OUEST,37685,Leroy Merlin,0.7240084619245694
203316,Sulky-burel,75367,Sulky-burel Sas,0.8997400072843569
203349,"""Alert Logic",16230,Alert Logic,1.0000000000000002
203487,S&P Global,46109,S&P Global,0.9999999999999998
203507,Sprint,72635,Sprint,1.0
203541,Culture Amp Pty Ltd.,23430,Culture Amp,0.7034202272823302
203547,Direction Generale De La Cohesion Sociale,156890,DIRECTION GÉNÉRALE DE LA GENDARMERIE NATIONALE,0.5099816593871976
203609,ICSA Software International Limited,46003,ICSA Software,0.6513288038421364
203629,Hutchison 3G UK Limited,185753,Hutchinson,0.4416050397599
203638,Apside Groupe,71105,Apside Groupe,1.0
203646,The Business of Fashion,15641,The Business of Fashion,0.9999999999999997
203721,BNP PARIBAS FRANCE,35212,BNP Paribas,0.8000781487447131
203753,Babergh and Mid Suffolk District Councils,60947,Babergh and Mid Suffolk District Councils,0.9999999999999999
203773,Carpetright plc,41925,Carpetright,0.8203387465991474
203817,Bucherer,28736,Bucherer AG,0.8882848393321804
203828,Beaulieu International Group,27057,Beaulieu International Group,1.0
203845,COOPEVAL,61700,Groupe Valeor,0.4777129841132152
203850,ICF HABITAT,72404,ICF HABITAT,1.0
203870,GOV.UK,184968,gov.uk,1.0000000000000002
203947,BENIFY,19056,BENIFY,0.9999999999999999
204006,BGL Group,35143,BGL Group,1.0
204044,Springer Nature,19826,LÉA NATURE,0.5229327055744221
204113,Quantcast,60031,Quantcast,0.9999999999999999
204175,Johnson Controls France,27802,Johnson Controls,0.8886804800085102
204235,CIPRES,32403,CIPRÉS Assurances,0.47026961025074293
204282,Meridian Global Services,308926,Janssen Global Services LLC,0.6105254431983521
204382,Magnox Ltd,204382,Magnox Ltd,1.0
204388,TELERESSOURCES,31119,teleressources.fr,0.9100428256688088
204416,The Marketing Practice,40457,The Marketing Practice,1.0000000000000002
204435,Home House,38419,Home House,0.9999999999999998
204440,Insperity,23465,Insperity,1.0000000000000002
204466,AUTOLIB,70244,Autolib',1.0000000000000002
204467,Fondation pour l'Animation Socioculturelle Lausannoise,20796,Fondation Pour L Animation Socioculturelle Lausannoise,0.9999999999999994
204479,Freyssinet,23031,Freyssinet,1.0
204501,Schneider Electric,9842,Schneider Electric,0.9999999999999998
204634,GOV.UK,184968,gov.uk,1.0000000000000002
204688,Nutrition & Santé,54790,Nutrition & Santé,0.9999999999999998
204749,IDRAC BORDEAUX,187667,Bordeaux,0.6725459455232438
204780,Pizza Pilgrims Ltd,58647,Pizza Pilgrims Ltd,0.9999999999999999
204793,Talk Talk,199257,Talkwalker Inc.,0.5688017742582353
204869,Havas Media,68380,Havas Media,1.0
204888,Clarins,51326,Clarins,1.0
204892,Abbott,41141,Abbott,1.0
204906,mk2,12189,mk2,0.9999999999999999
204908,Hotelis SA,65285,Hotelis SA,1.0
204922,Infogene,28645,Infogene,1.0
205011,Lifetime Training Group,68941,Lifetime Training,0.8797032277917134
205019,Fenwick,24205,Fenwick-Linde,0.7647943779586819
205078,Monsoon,19706,Monsoon Accessorize,0.6122824065520964
205125,BHSF Ltd,17839,BHSF,0.6853811363540405
205145,Testo Inc.,54594,Nestor,0.4201447567081143
205176,Framestore,77284,Framestore,0.9999999999999999
205202,Copwell,68355,Copwell,1.0000000000000004
205268,Careem,52675,Careem,1.0
205463,ARENDT & MEDERNACH,63999,Arendt & Medernach,0.9999999999999999
205491,nextradiotv.fr,50300,NextRadioTV,0.8414561197076791
205517,CLSA,284017,CLS,0.8334988721833245
205549,Vatel,11885,Vatel,1.0
205634,SERENDIP Consulting,56592,serendip,0.6128974542213768
205663,ASTON MARTIN,39786,Aston Martin Lagonda Ltd,0.656992281823267
205825,BSCI,14061,BSCI,1.0
205827,AppleOne Inc.,265333,Apple Inc.,0.7140825910086073
205880,Centaur Media PLC,58621,Centaur Media Plc,1.0
205882,Mears Group,12305,Mears Group PLC,0.8185386529884378
205902,Harrison Catering Services,75361,Harrison Catering Services,1.0000000000000002
205908,ACC Liverpool,39881,ACC Liverpool,1.0000000000000002
205982,Akiolis Group,28912,Akiolis Group,1.0000000000000002
206014,Telia Company,74914,Telia Company,1.0000000000000002
206019,OVH LTD,18711,OVH LTD,1.0000000000000002
206028,Reed Exhibitions,57284,Reed Exhibitions,1.0
206060,CAISSE D'EPARGNE,35048,CAISSE D'EPARGNE,0.9999999999999997
206179,STELIA Aerospace,55763,STELIA Aerospace,1.0000000000000002
206181,"""LifeScan",68014,LifeScan,1.0
206382,Chambre de Commerce et d'Industrie du Var,50679,Chambre de Commerce et d'Industrie du Var,0.9999999999999999
206462,Groupe HLi,54152,Groupe HLi,0.9999999999999999
206473,Carlyle Investment Management L.L.C.,22761,Carlyle Investment Management L.L.C.,0.9999999999999999
206698,VERTONE,9295,VERTONE,0.9999999999999999
206815,3i Group plc,40179,3i Group plc,0.9999999999999999
206898,The Fragrance Shop,73314,The Fragrance Shop,1.0000000000000002
206919,MARCO VASCO,42510,MARCO VASCO,1.0
206959,motivinterim.fr,49633,motivinterim.fr,0.9999999999999997
207097,HAGER GROUP,49869,Hager Group,0.9999999999999997
207150,Marriott International Inc.,12666,Marriott International Inc.,0.9999999999999999
207181,The Weir Group PLC,72055,Westminster Group plc,0.4366566242198807
207219,CENTURY 21 Tradimmo,49260,Century 21,0.6763991511916359
207275,KPMG,69966,KPMG,0.9999999999999998
207328,Oaklands College,44142,Oaklands College,0.9999999999999999
207340,We Are Social,45268,We Are Social,0.9999999999999999
207429,E2CT SARL,207429,E2CT SARL,1.0000000000000002
207503,Rexel France,13607,REXEL FRANCE,1.0
207507,Rexel Finland Oy,39232,Rexel Finland Oy,0.9999999999999999
207521,Seopa,71167,Seopa,0.9999999999999999
207542,Senior Compagnie,18055,Senior Compagnie,0.9999999999999997
207560,VPS Holdings Limited,267808,SUNTORY HOLDINGS LIMITED,0.6387538807030977
207569,James Cropper Plc,74133,JAMES CROPPER PLC,1.0
207582,Axway,76381,Axway,0.9999999999999998
207664,Agent Secret,40046,Agent Secret,1.0
207674,GSF,21931,GSF,0.9999999999999998
207698,Marriott International Inc,12666,Marriott International Inc.,0.9999999999999999
207713,Integrata AG,53001,Integrata Ag,0.9999999999999999
207770,Harry Fairclough,49284,Harry Fairclough Construction,0.7779440228817831
207818,CAISSE D'EPARGNE MIDI PYRENEES,207818,CAISSE D'EPARGNE MIDI PYRENEES,0.9999999999999996
207930,CNAF,211140,CNAM,0.6025407179499151
207954,VESTITI,207954,VESTITI,1.0
207972,OTYS France,39280,OTYS France,0.9999999999999999
208010,Bain & Company,59731,BAIN & COMPANY,0.9999999999999999
208079,Bullhorn,16916,Bullhorn,0.9999999999999999
208103,Ask SA,25823,Ask SA,1.0000000000000002
208222,LEONI Wiring System Tunisia,49199,LEONI,0.3702634468158755
208306,Selectively,32340,Selectively,1.0000000000000002
208316,Grupa o2,46539,Grupa o2,0.9999999999999999
208332,Lazard,74302,Lazard,1.0000000000000002
208445,Monster Worldwide,38368,Monster Worldwide,0.9999999999999998
208483,Groupe Faurie,51075,Groupe Faurie,0.9999999999999998
208562,Oliver Bonas,73734,Oliver Bonas,0.9999999999999999
208577,Palmer and Harvey plc,60153,Palmer And Harvey,0.8767673758165812
208603,BOX Telematics,75035,BOX Telematics,0.9999999999999998
208607,L'Atelier du Sourcil,25105,L'Atelier du Sourcil,0.9999999999999999
208709,Designit,68675,Designit,1.0
208773,NextiraOne,262573,NextiraOne,1.0
208807,TECHNOMEDIA,321398,TECHNOMEDIA,0.9999999999999997
208876,Harding Retail,75405,Harding Retail,0.9999999999999998
208904,baker hughes,76615,baker hughes,1.0
208926,NSPCC,35901,Nspcc,1.0
208950,Monmouthshire,67206,Monmouthshire,1.0000000000000002
209003,Guinness World Records Ltd,53033,Guinness World Records,0.918970829712449
209027,Cubner,34834,Cubner,1.0
209123,Lonsdale Design,20551,Lonsdale Design,0.9999999999999999
209140,Century 21 France,41023,Century 21 France,1.0
209161,Musgrave Group plc,56801,Musgrave,0.7251010376560402
209191,Bigham's,37579,Bigham's,1.0
209208,Symrise,28790,Symrise,1.0
209250,KUBOTA,70215,Kubota,0.9999999999999999
209261,AO Conseil,31882,AO Conseil,1.0000000000000002
209278,BookingBug Limited,69543,BookingBug,0.7826962716988349
209401,Wolters Kluwer,248588,Wolters Kluwer,1.0000000000000002
209404,Groupe Primonial,55442,Groupe Primonial,0.9999999999999999
209435,Newsquest Media Group Ltd.,58147,Newsquest,0.6775211311044372
209450,Wiko Mobile,44101,Wiko Mobile,0.9999999999999999
209527,AAREON FRANCE,75618,Aareon France,1.0
209539,Allianz,55937,Allianz,1.0
209575,KIOSKEMPLOI,10119,Le Kiosk,0.4899967967165875
209604,Transport for Greater Manchester,64593,Transport for Greater Manchester,0.9999999999999999
209641,Marriott Hotels,10249,"""Marriott International",0.47869320834517604
209644,Royal Bank of Scotland,50217,Royal Bank of Scotland,0.9999999999999998
209710,Dormakaba,71021,dormakaba,1.0
209765,SALOMON,19033,Salomon,0.9999999999999999
209799,Palais de Justice Historique,61837,Palais des Thés,0.39371922497369766
209800,Intercomp Global Services,54393,Intercomp Global Services,0.9999999999999998
210018,Sarelem,42770,Elemis,0.46731492810193515
210114,Barrière,22699,Barrière,1.0
210190,STAUBLI,16889,Stäubli,0.5275222583799414
210192,EXCATITUDE,303797,Creche Attitude,0.43600570929979654
210278,MUNDIPHARMA RESEARCH,49004,Mundipharma Reasearch GmbH & Co KG,0.7040229430931229
210292,Schneider Electric,9842,Schneider Electric,0.9999999999999998
210348,Hitachi Solutions,68089,"""Hitachi Solutions America",0.8448945785559113
210400,Veolia Eau,37425,Veolia Eau,0.9999999999999999
210433,Schneider Electric- USA,9842,Schneider Electric,0.8668932453709871
210460,Gresham Technologies plc,67322,Gresham Tech,0.705268768064547
210628,WEBHELP CONSEIL,32138,Webhelp,0.7114620163532772
210775,TRIBALLAT NOYAL,34578,Triballat Noyal,1.0000000000000002
210832,ManpowerGroup,93282,ManpowerGroup,0.9999999999999997
210947,AMC Networks Inc.,63492,AMC Networks,0.9144224037686532
211000,Hubbard,27982,Hubbard,1.0000000000000002
211126,Apec,43987,Apec,1.0
211183,Seeqle,10673,Seeqle,1.0000000000000002
211201,J.P. Morgan,230379,J.P. Morgan,1.0
211264,CDA,27359,CDA,1.0
211334,KPMG,69966,KPMG,0.9999999999999998
211383,SDL,76509,SDL plc,0.6823433613349874
211436,EDOUARD FRANKLIN,21416,EDOUARD FRANKLIN,0.9999999999999998
211451,INEAT,228837,INEAT,0.9999999999999998
211460,Valfleuri,62489,Valfleuri Sa,0.9176581236142731
211532,Addo Food Group,20125,ADDO FOOD GROUP LTD.,0.8838171524769157
211583,CleverShuttle,26863,CleverShuttle,1.0000000000000002
211606,Ebiznext,54254,Ebiznext,1.0000000000000002
211640,Transport for London,12291,Transport for London,0.9999999999999997
211669,FITEC SA,41674,FITEC SA,0.9999999999999999
211705,We Design Services,62533,We Design Services,1.0
211722,Crédit Agricole de Lorraine,211722,Crédit Agricole de Lorraine,0.9999999999999996
211752,Cats Protection,72972,Cats Protection,0.9999999999999998
211805,AFFINITY PETCARE FRANCE,44941,Affinity Petcare S.A.,0.867667742262508
211876,DIOR COUTURE,211876,DIOR COUTURE,1.0000000000000002
211992,Alpro,71149,Alpro,1.0
212026,A.B.C. INDUSTRIE,53932,ORIL INDUSTRIE,0.606400570781907
212039,Lewisham College,22188,Lewis,0.5776442483087944
212152,Cansimag France,49038,Cansimag France,1.0000000000000004
212173,The Ritz London,43458,The Ritz London,1.0000000000000002
212203,Transdev -,38345,Transdev -,0.9999999999999999
212273,Icam,18977,Icam,0.9999999999999998
212287,CHL,367163,Chloé,0.764127603650813
212368,Hammond Clarke,18258,Hammond Clarke,1.0
212395,WilsonHCG,60736,WilsonHCG,0.9999999999999999
212397,ORTEC SERVICES,11707,Finamic Services,0.5826417511335837
212401,OVH LTD,18711,OVH LTD,1.0000000000000002
212535,Cromology,65290,Cromology,1.0
212554,Agence de l'eau RM,45900,Agence de l'eau RM,0.9999999999999998
212612,HAYS EXECUTIVE,76330,Hays Executive,0.9999999999999999
212634,Serge Ferrari,70129,Serge Ferrari,0.9999999999999999
212834,"""Fever Labs",37614,Fever Labs Inc.,0.865594488719593
212872,Alstom,40538,Alstom,1.0
212894,munchkin,66959,Munchkin - Lindam,0.7615480705475635
212984,SpotMe,15245,SpotMe,0.9999999999999999
212987,OVH LTD,18711,OVH LTD,1.0000000000000002
212992,neoplayground.com,212992,neoplayground.com,1.0
213076,RAK PROPERTIES,39376,RAK Properties,1.0000000000000002
213084,Banque Populaire,13878,Banque Populaire,0.9999999999999999
213120,BBA Aviation plc,67653,BBA AVIATION PLC,1.0000000000000002
213282,ARGEDIS,63107,ARGEDIS,0.9999999999999999
213359,Crédit Agricole Charente-Périgord,24800,Crédit Agricole Charente Périgord,0.9999999999999999
213378,CSF,67006,MACSF,0.684700143543105
213389,HM Revenue & Customs,213389,HM Revenue & Customs,0.9999999999999997
213444,CAISSE D'EPARGNE,35048,CAISSE D'EPARGNE,0.9999999999999997
213450,LABEILLE CONSEIL,52454,LABEILLE CONSEIL,0.9999999999999998
213460,Webb Fontaine,370876,Webb Fontaine,0.9999999999999998
213572,Groupe SYNERLAB,65499,Groupe SYNERLAB,1.0
213576,OCTO TECHNOLOGY,53031,OCTO Technology,1.0
213634,Britvic PLC,24131,Britvic PLC,0.9999999999999998
213701,CITEC ENVIRONNEMENT,27020,Citec Environnement,0.9999999999999998
213719,SterWen,27687,SterWen,0.9999999999999996
213734,Leboncoin.fr,18298,Leboncoin.fr,1.0000000000000002
213863,ADH CONSEIL,308479,TH Conseil,0.674677628435694
213866,EVIAN,44031,Devialet,0.5970776864075829
213873,IHS Markit,25156,IHS Markit,1.0
213929,Communauté d'Agglomération de Saint Quentin en Yvelines,54179,Communauté d'agglomération de Saint-Quentin-en-Yvelines,0.9999999999999998
213940,Lewisham Homes,40606,Lewisham Homes,1.0
213941,EIGHT ADVISORY,46534,EIGHT ADVISORY,1.0
213966,SVP,20823,SVP,1.0000000000000002
214020,OVH LTD,18711,OVH LTD,1.0000000000000002
214027,altair,61691,altair,1.0
214054,psgdover,36056,psgdover,1.0
214087,Médiamétrie,13844,MEDIAMETRIE,0.4562553706991929
214098,Groupe Valeor,61700,Groupe Valeor,1.0
214144,"""NBC UNIVERSAL MEDIA",67733,"""NBC UNIVERSAL MEDIA",0.9999999999999999
214159,NGA Human Resources,21013,NGA Human Resources,0.9999999999999999
214183,Evans Cycles Limited,11906,Evans Cycles,0.7967228777813526
214212,Waycom,9713,Waycom,1.0
214258,Online,72524,Online,0.9999999999999998
214351,Wargaming.net,207502,Wargaming.net,0.9999999999999997
214391,BDO Belgium,72194,BDO Belgium,1.0
214458,Ecole Centrale de Lyon,71557,ECOLE CENTRALE DE LYON,0.9999999999999999
214463,Veeam,30449,Veeam Software,0.5635490650887549
214480,Royal Bank of Scotland,50217,Royal Bank of Scotland,0.9999999999999998
214523,BFG Capital,69051,BFG Capital,1.0
214651,arvato France,20571,arvato France,1.0000000000000002
214745,FMC Corporation,49078,FMC Corporation,1.0
214786,BSI Group,31503,BSI Group,1.0
214801,Grupo Hotusa,62514,Hotusa H,0.5338102631387961
214936,Ubisoft Entertainment,226535,Merlin Entertainments,0.6224549422990282
214958,NXP Semiconductors,61283,NXP Semiconductors,0.9999999999999997
214963,Andjaro,12475,Andjaro,1.0
215116,Nutrixo,55954,Nutrixo,1.0000000000000002
215135,Flamingo,17006,Flamingo,1.0
215193,Sport England,26152,Sport England,1.0
215210,La Centrale de Fi,63388,La Centrale de Fi,1.0
215215,Cpl Jobs Hungary,46326,Cpl Jobs Poland,0.5773549379740159
215228,Comarch France,66549,Comarch France,1.0000000000000002
215254,Investance Partners,41068,Investance Partners,1.0000000000000002
215358,UFF,51061,UFF,1.0
215458,DIANA,18220,DIANA,1.0000000000000002
215508,GOODMAN RESTAURANTS,25179,Goodman Restaurant Group Ltd,0.7997522813891702
215547,ADVENS,34861,aDvens,0.9999999999999999
215604,Prodrive,323257,Prodrive,1.0000000000000002
215740,GEODIS,27106,GEODIS,1.0
215767,Graebel Companies Inc.,18206,Graebel Companies,0.9329349933096808
215887,Towers Watson & Co.,38398,Willis Towers Watson,0.776095946607539
215994,ZODIAC AEROSPACE,18365,Zodiac Aerospace SA,0.9573938630118152
216053,Covance Inc.,62967,Covance Inc.,1.0000000000000002
216077,MAIRIE DE VILLEURBANNE,337147,Ville de Villeurbanne,0.7998304698511538
216099,MESSIER SERVICES,220564,EAS-Services,0.5914331426123733
216125,APAVE SUD EUROPE,25134,Apave,0.5625229911009116
216146,Creditsafe Business Solutions Ltd.,20723,Creditsafe Business Solutions Ltd.,0.9999999999999998
216161,Tata Consultancy Services Limited,73922,Tata Consultancy Services Limited,0.9999999999999997
216178,Algofi,15477,Algofi,0.9999999999999998
216237,Clifton Ingram LLP,56963,Clifton Ingram LLP Solicitors,0.8145094723288289
216253,AWIN Inc,49018,AWIN Inc,1.0
216294,Grovelands,34081,Grovelands,1.0000000000000002
216319,BELLIMMO,196662,BELL,0.5650676862417106
216349,VMA Group,47463,VMAGROUP,1.0000000000000002
216412,Progressive,67149,Progressive Insurance,0.7462954446858778
216491,HR PATH,45260,HR Path,0.9999999999999999
216565,CBS,15496,CBS,0.9999999999999999
216593,FitzRoy,38123,FitzRoy - Transforming Lives,0.594190818147259
216626,Acticall,26931,Acticall,1.0
216636,ISIT,41362,ISIT,1.0000000000000002
216640,CFDT,16218,CFDT,1.0
216647,CAISSE D'EPARGNE,35048,CAISSE D'EPARGNE,0.9999999999999997
216654,Periscope,263564,PERISCOPE Creations,0.691671923934072
216720,Zenika,55598,Zenika,1.0
216798,Standard Chartered,76813,Standard Chartered Bank,0.853889990508246
216811,CAISSE D'EPARGNE,35048,CAISSE D'EPARGNE,0.9999999999999997
216817,BERGERAT MONNOYEUR,52075,BERGERAT MONNOYEUR,1.0000000000000007
216818,Testhouse,44351,Testhouse,1.0
216845,MICROS FIDELIO,216845,MICROS FIDELIO,0.9999999999999997
216995,Coach,68926,Coach,0.9999999999999999
217026,SEARCH & SELECTION,49351,Randstad Search & Selection,0.7540178243889675
217081,wahaca,323593,Wahaca,0.9999999999999998
217111,AGF France,61624,AGF,0.5607270014761266
217122,SmartStream Technologies,76588,SmartStream Technologies,0.9999999999999998
217183,Highlands and Islands Enterprise,39678,Highlands and Islands Enterprise,1.0
217293,DOF Subsea,32105,DOF Subsea,0.9999999999999997
217429,Crown Holdings Inc,50462,Crown Holdings Inc,0.9999999999999997
217451,dalenys,11676,Dalenys,1.0
217483,mc²i Groupe,42794,mc²i Groupe,0.9999999999999998
217532,Mutuelle des Motards,27612,Mutuelle Des Motards,1.0000000000000002
217637,UNICANCER,15824,UNICANCER,0.9999999999999996
217662,Bertin services,220564,EAS-Services,0.5793034077057049
217691,"""Johnson & Johnson Services",46185,"""Johnson & Johnson Services",0.9999999999999996
217704,zalando,40499,Zalando SE,0.8176206658628145
217714,Deloitte LLP,19057,Deloitte,0.8266272570244747
217756,CEBPL Gestion d'Etablissement,173806,Bpifrance Investissement,0.3393579275464859
217884,HAYS SUD EST,43615,Hays,0.5916171478041676
217901,TORI Global,54420,TORI Global,1.0
218021,AIR LIQUIDE ELECTRONICS SYSTEMS,218021,AIR LIQUIDE ELECTRONICS SYSTEMS,0.9999999999999994
218071,Von Roll Holding AG,41150,Von Roll,0.6243690828529459
218094,Caisse d'Epargne Bretagne Pays de Loire,218094,Caisse d'Epargne Bretagne Pays de Loire,1.0
218139,cegid,36493,Cegid,0.9999999999999999
218172,CCI France,23547,CCI France,1.0
218213,Itiviti Group AB,38208,Itiviti,0.7318131269688775
218232,BuroHappold Engineering,33577,BuroHappold Engineering,0.9999999999999997
218391,Arjil & Associés Banque,59936,Arjil & Associés Banque,0.9999999999999998
218398,LEASPLAN,22737,LeasePlan Finland,0.4622147336293669
218450,Paxton Access Ltd.,56005,Paxton Access Ltd.,1.0000000000000002
218470,MGEN,47520,MGEN,1.0000000000000002
218487,SolutionsRecruitment,24107,Solutions Recruitment,0.9999999999999999
218493,CMS Cameron McKenna Nabarro Olswang LLP,218493,CMS Cameron McKenna Nabarro Olswang LLP,1.0000000000000002
218496,Interim HealthCare,345826,BMI Healthcare,0.5668919546418887
218499,Gazprom Bank,26163,Gazprombank,0.9999999999999998
218522,One Event Management Ltd,48107,One Event Management Limited,0.8132140587168168
218524,Darégal,48114,Daregal,0.5431783834272812
218563,clipmail.eu,52991,clipmail.eu,1.0
218639,MENWAY,31465,Menway,0.9999999999999998
218663,"""Bluebeam",57319,"""Bluebeam",0.9999999999999999
218759,Newcastle Building Society,31021,Newcastle Building Society,1.0
218798,TEREOS,17998,Tereos,1.0
218924,Xeretec,66448,Xeretec,1.0000000000000002
218991,RTE,76313,RTE,1.0
219016,AXA Insurance (Gulf) B.S.C.,63468,AXA Gulf,0.46259791920494286
219057,Atout France,12084,Atout France,0.9999999999999999
219100,University of Leeds,14770,University of Leeds,0.9999999999999997
219156,GOV.UK,184968,gov.uk,1.0000000000000002
219186,West Midlands Ambulance Service University NHS Foundation Trust,37415,West Midlands Ambulance Service NHS Trust,0.7484216727851354
219188,Heineken France,34724,Heineken France,1.0000000000000002
219235,NOVALTO,23255,Novartis,0.4449444933142489
219318,canada,389469,IKEA Canada,0.6913922354147071
219355,A.G. Barr,24553,A G Barr plc,0.810851736031033
219403,Loughborough University,218187,Borough of Poole,0.4168669219670682
219429,Ravelin Technology Ltd.,39783,Ravelin Technology,0.8712974261482473
219557,Europ Assistance,57886,Europ Assistance France,0.8827399357323853
219579,ibm,16976,ibm,1.0
219580,Avira,30217,Avira,1.0
219607,Velum International,44938,Velum International,0.9999999999999998
219624,VINCI,51871,VINCI,1.0000000000000002
219664,Payoneer Inc.,29181,Payoneer,0.8903335605569334
219691,Oxfordshire County Council,72822,Oxfordshire County Council,1.0
219700,Thames Water Utilities Limited,52676,Thames Water,0.6183861583173504
219709,PRINTEMPS HAUSSMANN,18965,Printemps,0.6095979509829405
219810,Boomerang Media Group,18759,BOOMERANG MEDIA LTD,0.8185692678482558
219899,ibm,16976,ibm,1.0
219988,Edgar People,53204,Edgar People,1.0
220140,Engie,22924,Engie,0.9999999999999999
220157,Barrière,22699,Barrière,1.0
220216,kalidea,54787,Kalidea - Groupe Up,0.6854938685704242
220251,Trainline,44803,Trainline,0.9999999999999998
220387,Quadra Informatique,39763,Quadra Informatique,1.0
220402,Kew Green Hotels,75088,Kew Green Hotels Limited,0.8644835282867873
220465,P-VAL conseil,74522,P-Val Conseil,1.0
220569,Groupe Beaumanoir,48818,Groupe Beaumanoir,1.0
220744,Huhtamaki,45079,Huhtamaki,1.0
220760,PSI Services LLC,70767,PSI Services LLC,0.9999999999999997
220782,ResMed,75440,ResMed,1.0000000000000002
220786,synthomer plc,58338,synthomer plc,1.0000000000000002
220820,ADELIANCE,265185,ADELIANCE,1.0000000000000002
220824,LYRA Group,34484,LYRA France,0.5193054720683266
220911,Toaster,14134,Toaster,0.9999999999999999
220927,Gore,66113,Gore,1.0
221057,B2R CONSULTING,18613,B2R Consulting,0.9999999999999999
221067,Etsy,38077,Metso,0.4375351303976067
221103,Phastar Ltd.,68233,Phastar Ltd.,0.9999999999999998
